Frame; Zeit (in s); Objekt 1 x-Koordinate; Objekt 1 y-Koordinate; Objekt 1 x-Geschwindigkeit; Objekt 1 y-Geschwindigkeit
1812; 6,034E1; 1,736E0; 1,171E1; -8,552E-1; -8,206E0
1813; 6,037E1; 1,698E0; 1,116E1; -1,136E0; -1,630E1
1814; 6,041E1; 1,651E0; 1,035E1; -1,405E0; -2,426E1
1815; 6,044E1; 1,599E0; 9,381E0; -1,578E0; -2,923E1
1816; 6,047E1; 1,539E0; 8,258E0; -1,790E0; -3,369E1
1817; 6,051E1; 1,472E0; 7,005E0; -2,011E0; -3,762E1
1818; 6,054E1; 1,400E0; 5,768E0; -2,164E0; -3,712E1
1819; 6,057E1; 1,331E0; 4,582E0; -2,074E0; -3,559E1
1820; 6,061E1; 1,261E0; 3,456E0; -2,108E0; -3,380E1
1821; 6,064E1; 1,199E0; 2,559E0; -1,868E0; -2,693E1
1822; 6,067E1; 1,153E0; 1,886E0; -1,365E0; -2,019E1
1823; 6,071E1; 1,120E0; 1,469E0; -9,922E-1; -1,253E1
1824; 6,074E1; 1,093E0; 1,349E0; -8,059E-1; -3,590E0
1825; 6,077E1; 1,067E0; 1,505E0; -7,964E-1; 4,692E0
1826; 6,081E1; 1,061E0; 1,959E0; -1,712E-1; 1,362E1
1827; 6,084E1; 1,064E0; 2,661E0; 9,748E-2; 2,107E1
1828; 6,087E1; 1,084E0; 3,584E0; 5,864E-1; 2,770E1
1829; 6,091E1; 1,119E0; 4,721E0; 1,055E0; 3,411E1
1830; 6,094E1; 1,157E0; 5,912E0; 1,133E0; 3,577E1
1831; 6,097E1; 1,208E0; 7,157E0; 1,549E0; 3,735E1
1832; 6,101E1; 1,266E0; 8,395E0; 1,730E0; 3,717E1
1833; 6,104E1; 1,311E0; 9,479E0; 1,341E0; 3,253E1
1834; 6,107E1; 1,352E0; 1,043E1; 1,231E0; 2,859E1
1835; 6,111E1; 1,401E0; 1,121E1; 1,473E0; 2,347E1
1836; 6,114E1; 1,455E0; 1,173E1; 1,620E0; 1,564E1
1837; 6,117E1; 1,508E0; 1,197E1; 1,617E0; 7,014E0
1838; 6,121E1; 1,560E0; 1,190E1; 1,549E0; -2,083E0
1839; 6,124E1; 1,610E0; 1,153E1; 1,505E0; -1,101E1
1840; 6,127E1; 1,655E0; 1,091E1; 1,342E0; -1,866E1
1841; 6,131E1; 1,694E0; 1,005E1; 1,168E0; -2,590E1
1842; 6,134E1; 1,724E0; 9,013E0; 8,982E-1; -3,106E1
1843; 6,137E1; 1,740E0; 7,879E0; 4,826E-1; -3,404E1
1844; 6,141E1; 1,743E0; 6,627E0; 8,750E-2; -3,756E1
1845; 6,144E1; 1,728E0; 5,395E0; -4,391E-1; -3,699E1
1846; 6,147E1; 1,715E0; 4,260E0; -4,005E-1; -3,405E1
1847; 6,151E1; 1,691E0; 3,200E0; -7,168E-1; -3,184E1
1848; 6,154E1; 1,661E0; 2,364E0; -8,977E-1; -2,508E1
1849; 6,157E1; 1,635E0; 1,787E0; -7,726E-1; -1,731E1
1850; 6,161E1; 1,601E0; 1,462E0; -1,039E0; -9,745E0
1851; 6,164E1; 1,559E0; 1,429E0; -1,240E0; -9,973E-1
1852; 6,167E1; 1,510E0; 1,676E0; -1,495E0; 7,411E0
1853; 6,171E1; 1,461E0; 2,213E0; -1,468E0; 1,611E1
1854; 6,174E1; 1,412E0; 2,986E0; -1,467E0; 2,321E1
1855; 6,177E1; 1,364E0; 3,952E0; -1,424E0; 2,899E1
1856; 6,181E1; 1,324E0; 5,115E0; -1,199E0; 3,490E1
1857; 6,184E1; 1,293E0; 6,330E0; -9,378E-1; 3,649E1
1858; 6,187E1; 1,261E0; 7,551E0; -9,488E-1; 3,665E1
1859; 6,191E1; 1,232E0; 8,759E0; -8,910E-1; 3,626E1
1860; 6,194E1; 1,195E0; 9,811E0; -1,098E0; 3,157E1
1861; 6,197E1; 1,162E0; 1,069E1; -9,943E-1; 2,628E1
1862; 6,200E1; 1,133E0; 1,139E1; -8,869E-1; 2,100E1
1863; 6,204E1; 1,115E0; 1,182E1; -5,232E-1; 1,304E1
1864; 6,207E1; 1,115E0; 1,182E1; 0,000E0; 0,000E0
1865; 6,210E1; 1,103E0; 1,196E1; -3,486E-1; 4,096E0
1866; 6,214E1; 1,103E0; 1,180E1; -2,112E-2; -4,779E0
1867; 6,217E1; 1,113E0; 1,135E1; 3,020E-1; -1,352E1
1868; 6,220E1; 1,136E0; 1,066E1; 6,990E-1; -2,070E1
1869; 6,224E1; 1,158E0; 9,729E0; 6,511E-1; -2,788E1
1870; 6,227E1; 1,191E0; 8,645E0; 1,003E0; -3,254E1
1871; 6,230E1; 1,218E0; 7,483E0; 8,118E-1; -3,487E1
1872; 6,234E1; 1,246E0; 6,233E0; 8,408E-1; -3,750E1
1873; 6,237E1; 1,275E0; 5,006E0; 8,667E-1; -3,685E1
1874; 6,240E1; 1,318E0; 3,902E0; 1,297E0; -3,312E1
1875; 6,244E1; 1,368E0; 2,907E0; 1,496E0; -2,988E1
1876; 6,247E1; 1,413E0; 2,135E0; 1,331E0; -2,317E1
1877; 6,250E1; 1,465E0; 1,637E0; 1,565E0; -1,495E1
1878; 6,254E1; 1,519E0; 1,403E0; 1,628E0; -7,001E0
1879; 6,257E1; 1,570E0; 1,463E0; 1,539E0; 1,788E0
1880; 6,260E1; 1,610E0; 1,796E0; 1,193E0; 9,998E0
1881; 6,264E1; 1,646E0; 2,412E0; 1,083E0; 1,849E1
1882; 6,267E1; 1,682E0; 3,273E0; 1,086E0; 2,583E1
1883; 6,270E1; 1,711E0; 4,292E0; 8,618E-1; 3,059E1
1884; 6,274E1; 1,733E0; 5,476E0; 6,615E-1; 3,553E1
1885; 6,277E1; 1,750E0; 6,717E0; 5,037E-1; 3,726E1
1886; 6,280E1; 1,753E0; 7,923E0; 8,321E-2; 3,620E1
1887; 6,284E1; 1,744E0; 9,095E0; -2,585E-1; 3,516E1
1888; 6,287E1; 1,722E0; 1,011E1; -6,515E-1; 3,061E1
1889; 6,290E1; 1,692E0; 1,093E1; -8,931E-1; 2,459E1
1890; 6,294E1; 1,653E0; 1,154E1; -1,194E0; 1,827E1
1891; 6,297E1; 1,606E0; 1,188E1; -1,400E0; 1,028E1
1892; 6,300E1; 1,558E0; 1,193E1; -1,452E0; 1,497E0
1893; 6,304E1; 1,503E0; 1,169E1; -1,633E0; -7,361E0
1894; 6,307E1; 1,446E0; 1,116E1; -1,713E0; -1,582E1
1895; 6,310E1; 1,398E0; 1,042E1; -1,457E0; -2,242E1
1896; 6,314E1; 1,351E0; 9,457E0; -1,387E0; -2,878E1
1897; 6,317E1; 1,293E0; 8,329E0; -1,743E0; -3,384E1
1898; 6,320E1; 1,232E0; 7,141E0; -1,840E0; -3,568E1
1899; 6,324E1; 1,184E0; 5,903E0; -1,444E0; -3,714E1
1900; 6,327E1; 1,139E0; 4,682E0; -1,345E0; -3,664E1
1901; 6,330E1; 1,101E0; 3,613E0; -1,154E0; -3,209E1
1902; 6,334E1; 1,072E0; 2,680E0; -8,570E-1; -2,802E1
1903; 6,337E1; 1,062E0; 1,974E0; -2,901E-1; -2,119E1
1904; 6,340E1; 1,075E0; 1,392E0; 3,858E-1; -1,745E1
1905; 6,344E1; 1,097E0; 1,529E0; 6,384E-1; 4,112E0
1906; 6,347E1; 1,124E0; 1,937E0; 8,230E-1; 1,224E1
1907; 6,350E1; 1,161E0; 2,615E0; 1,108E0; 2,034E1
1908; 6,354E1; 1,222E0; 3,541E0; 1,819E0; 2,778E1
1909; 6,357E1; 1,283E0; 4,607E0; 1,848E0; 3,200E1
1910; 6,360E1; 1,353E0; 5,812E0; 2,098E0; 3,618E1
1911; 6,364E1; 1,424E0; 7,069E0; 2,136E0; 3,771E1
1912; 6,367E1; 1,482E0; 8,258E0; 1,745E0; 3,569E1
1913; 6,370E1; 1,539E0; 9,376E0; 1,691E0; 3,356E1
1914; 6,374E1; 1,586E0; 1,035E1; 1,432E0; 2,920E1
1915; 6,377E1; 1,627E0; 1,111E1; 1,227E0; 2,286E1
1916; 6,380E1; 1,671E0; 1,165E1; 1,310E0; 1,628E1
1917; 6,384E1; 1,706E0; 1,191E1; 1,046E0; 7,838E0
1918; 6,387E1; 1,733E0; 1,188E1; 8,141E-1; -1,019E0
1919; 6,390E1; 1,758E0; 1,156E1; 7,641E-1; -9,704E0
1920; 6,394E1; 1,773E0; 1,096E1; 4,517E-1; -1,803E1
1921; 6,397E1; 1,777E0; 1,015E1; 9,873E-2; -2,430E1
1922; 6,400E1; 1,772E0; 9,160E0; -1,265E-1; -2,961E1
1923; 6,404E1; 1,745E0; 7,988E0; -8,280E-1; -3,517E1
1924; 6,407E1; 1,714E0; 6,800E0; -9,356E-1; -3,566E1
1925; 6,410E1; 1,667E0; 5,576E0; -1,412E0; -3,674E1
1926; 6,414E1; 1,618E0; 4,381E0; -1,453E0; -3,587E1
1927; 6,417E1; 1,564E0; 3,366E0; -1,638E0; -3,046E1
1928; 6,420E1; 1,506E0; 2,512E0; -1,742E0; -2,562E1
1929; 6,424E1; 1,448E0; 1,881E0; -1,739E0; -1,894E1
1930; 6,427E1; 1,395E0; 1,536E0; -1,584E0; -1,037E1
1931; 6,430E1; 1,339E0; 1,466E0; -1,678E0; -2,089E0
1932; 6,434E1; 1,285E0; 1,690E0; -1,627E0; 6,707E0
1933; 6,437E1; 1,235E0; 2,174E0; -1,510E0; 1,453E1
1934; 6,440E1; 1,190E0; 2,905E0; -1,337E0; 2,196E1
1935; 6,444E1; 1,159E0; 3,883E0; -9,145E-1; 2,934E1
1936; 6,447E1; 1,141E0; 4,983E0; -5,476E-1; 3,301E1
1937; 6,450E1; 1,125E0; 6,181E0; -4,736E-1; 3,598E1
1938; 6,454E1; 1,123E0; 7,436E0; -6,221E-2; 3,766E1
1939; 6,457E1; 1,126E0; 8,593E0; 9,078E-2; 3,472E1
1940; 6,460E1; 1,123E0; 9,651E0; -1,060E-1; 3,175E1
1941; 6,464E1; 1,124E0; 1,058E1; 1,904E-2; 2,784E1
1942; 6,467E1; 1,129E0; 1,128E1; 1,650E-1; 2,099E1
1943; 6,470E1; 1,146E0; 1,173E1; 5,152E-1; 1,361E1
1944; 6,474E1; 1,173E0; 1,191E1; 8,078E-1; 5,263E0
1945; 6,477E1; 1,207E0; 1,178E1; 1,012E0; -3,802E0
1946; 6,480E1; 1,250E0; 1,137E1; 1,281E0; -1,217E1
1947; 6,484E1; 1,296E0; 1,068E1; 1,388E0; -2,083E1
1948; 6,487E1; 1,342E0; 9,798E0; 1,389E0; -2,650E1
1949; 6,490E1; 1,389E0; 8,777E0; 1,398E0; -3,063E1
1950; 6,494E1; 1,426E0; 7,581E0; 1,133E0; -3,588E1
1951; 6,497E1; 1,461E0; 6,367E0; 1,048E0; -3,644E1
1952; 6,500E1; 1,493E0; 5,177E0; 9,501E-1; -3,573E1
1953; 6,504E1; 1,522E0; 4,017E0; 8,706E-1; -3,481E1
1954; 6,507E1; 1,551E0; 3,045E0; 8,852E-1; -2,917E1
1955; 6,510E1; 1,581E0; 2,278E0; 8,766E-1; -2,304E1
1956; 6,514E1; 1,608E0; 1,736E0; 8,142E-1; -1,627E1
1957; 6,517E1; 1,633E0; 1,485E0; 7,534E-1; -7,513E0
1958; 6,520E1; 1,645E0; 1,508E0; 3,568E-1; 6,893E-1
1959; 6,524E1; 1,647E0; 1,822E0; 6,777E-2; 9,408E0
1960; 6,527E1; 1,643E0; 2,386E0; -1,330E-1; 1,693E1
1961; 6,530E1; 1,640E0; 3,187E0; -8,753E-2; 2,403E1
1962; 6,534E1; 1,631E0; 4,228E0; -2,535E-1; 3,125E1
1963; 6,537E1; 1,616E0; 5,360E0; -4,571E-1; 3,399E1
1964; 6,540E1; 1,596E0; 6,563E0; -5,955E-1; 3,609E1
1965; 6,544E1; 1,572E0; 7,806E0; -7,202E-1; 3,731E1
1966; 6,547E1; 1,545E0; 8,942E0; -8,164E-1; 3,409E1
1967; 6,550E1; 1,499E0; 9,946E0; -1,371E0; 3,015E1
1968; 6,554E1; 1,451E0; 1,081E1; -1,436E0; 2,600E1
1969; 6,557E1; 1,403E0; 1,143E1; -1,449E0; 1,859E1
1970; 6,560E1; 1,354E0; 1,180E1; -1,461E0; 1,097E1
1971; 6,564E1; 1,305E0; 1,188E1; -1,474E0; 2,419E0
1972; 6,567E1; 1,258E0; 1,166E1; -1,410E0; -6,471E0
1973; 6,570E1; 1,258E0; 1,166E1; 0,000E0; 0,000E0
1974; 6,574E1; 1,218E0; 1,118E1; -1,199E0; -1,450E1
1975; 6,577E1; 1,183E0; 1,042E1; -1,060E0; -2,266E1
1976; 6,580E1; 1,155E0; 9,488E0; -8,310E-1; -2,809E1
1977; 6,584E1; 1,137E0; 8,429E0; -5,510E-1; -3,179E1
1978; 6,587E1; 1,113E0; 7,217E0; -7,336E-1; -3,640E1
1979; 6,590E1; 1,091E0; 5,987E0; -6,580E-1; -3,690E1
1980; 6,594E1; 1,083E0; 4,822E0; -2,433E-1; -3,497E1
1981; 6,597E1; 1,083E0; 3,695E0; -1,518E-3; -3,383E1
1982; 6,600E1; 1,095E0; 2,769E0; 3,641E-1; -2,779E1
1983; 6,604E1; 1,120E0; 2,070E0; 7,549E-1; -2,099E1
1984; 6,607E1; 1,162E0; 1,608E0; 1,255E0; -1,388E1
1985; 6,610E1; 1,206E0; 1,433E0; 1,319E0; -5,235E0
1986; 6,614E1; 1,252E0; 1,537E0; 1,401E0; 3,119E0
1987; 6,617E1; 1,304E0; 1,928E0; 1,555E0; 1,174E1
1988; 6,620E1; 1,359E0; 2,576E0; 1,634E0; 1,945E1
1989; 6,624E1; 1,420E0; 3,437E0; 1,847E0; 2,584E1
1990; 6,627E1; 1,489E0; 4,522E0; 2,064E0; 3,258E1
1991; 6,630E1; 1,549E0; 5,691E0; 1,816E0; 3,506E1
1992; 6,634E1; 1,612E0; 6,904E0; 1,871E0; 3,642E1
1993; 6,637E1; 1,664E0; 8,130E0; 1,560E0; 3,681E1
1994; 6,640E1; 1,704E0; 9,246E0; 1,205E0; 3,347E1
1995; 6,644E1; 1,729E0; 1,020E1; 7,632E-1; 2,870E1
1996; 6,647E1; 1,747E0; 1,100E1; 5,393E-1; 2,404E1
1997; 6,650E1; 1,755E0; 1,155E1; 2,333E-1; 1,656E1
1998; 6,654E1; 1,761E0; 1,184E1; 1,706E-1; 8,548E0
1999; 6,657E1; 1,755E0; 1,183E1; -1,808E-1; -1,450E-1
2000; 6,660E1; 1,737E0; 1,154E1; -5,159E-1; -8,910E0
2001; 6,664E1; 1,714E0; 1,099E1; -7,018E-1; -1,650E1
2002; 6,667E1; 1,686E0; 1,019E1; -8,374E-1; -2,403E1
2003; 6,670E1; 1,645E0; 9,199E0; -1,233E0; -2,968E1
2004; 6,674E1; 1,594E0; 8,106E0; -1,523E0; -3,280E1
2005; 6,677E1; 1,538E0; 6,900E0; -1,693E0; -3,621E1
2006; 6,680E1; 1,469E0; 5,662E0; -2,075E0; -3,715E1
2007; 6,684E1; 1,406E0; 4,524E0; -1,891E0; -3,416E1
2008; 6,687E1; 1,348E0; 3,466E0; -1,720E0; -3,175E1
2009; 6,690E1; 1,280E0; 2,580E0; -2,065E0; -2,658E1
2010; 6,694E1; 1,229E0; 1,958E0; -1,511E0; -1,870E1
2011; 6,697E1; 1,187E0; 1,579E0; -1,270E0; -1,137E1
2012; 6,700E1; 1,114E0; 1,660E0; -2,182E0; 2,452E0
2013; 6,704E1; 1,089E0; 2,122E0; -7,516E-1; 1,385E1
2014; 6,707E1; 1,076E0; 2,835E0; -3,911E-1; 2,141E1
2015; 6,710E1; 1,075E0; 3,741E0; -3,971E-2; 2,718E1
2016; 6,714E1; 1,096E0; 4,856E0; 6,198E-1; 3,348E1
2017; 6,717E1; 1,117E0; 6,045E0; 6,525E-1; 3,568E1
2018; 6,720E1; 1,147E0; 7,238E0; 8,913E-1; 3,579E1
2019; 6,724E1; 1,184E0; 8,436E0; 1,113E0; 3,596E1
2020; 6,727E1; 1,213E0; 9,505E0; 8,760E-1; 3,210E1
2021; 6,730E1; 1,241E0; 1,041E1; 8,368E-1; 2,713E1
2022; 6,734E1; 1,284E0; 1,115E1; 1,279E0; 2,224E1
2023; 6,737E1; 1,327E0; 1,164E1; 1,299E0; 1,476E1
2024; 6,740E1; 1,374E0; 1,184E1; 1,401E0; 5,953E0
2025; 6,744E1; 1,420E0; 1,175E1; 1,382E0; -2,781E0
2026; 6,747E1; 1,470E0; 1,136E1; 1,502E0; -1,154E1
2027; 6,750E1; 1,515E0; 1,073E1; 1,350E0; -1,894E1
2028; 6,754E1; 1,562E0; 9,883E0; 1,432E0; -2,548E1
2029; 6,757E1; 1,596E0; 8,843E0; 1,003E0; -3,123E1
2030; 6,760E1; 1,616E0; 7,722E0; 5,979E-1; -3,365E1
2031; 6,764E1; 1,631E0; 6,517E0; 4,500E-1; -3,617E1
2032; 6,767E1; 1,637E0; 5,290E0; 2,015E-1; -3,682E1
2033; 6,770E1; 1,638E0; 4,186E0; 9,375E-3; -3,314E1
2034; 6,774E1; 1,632E0; 3,188E0; -1,600E-1; -2,995E1
2035; 6,777E1; 1,620E0; 2,372E0; -3,819E-1; -2,448E1
2036; 6,780E1; 1,614E0; 1,837E0; -1,616E-1; -1,605E1
2037; 6,784E1; 1,602E0; 1,552E0; -3,756E-1; -8,561E0
2038; 6,787E1; 1,577E0; 1,544E0; -7,414E-1; -2,251E-1
2039; 6,790E1; 1,545E0; 1,813E0; -9,698E-1; 8,065E0
2040; 6,794E1; 1,506E0; 2,346E0; -1,170E0; 1,599E1
2041; 6,797E1; 1,469E0; 3,137E0; -1,101E0; 2,374E1
2042; 6,800E1; 1,434E0; 4,093E0; -1,046E0; 2,868E1
2043; 6,804E1; 1,402E0; 5,214E0; -9,751E-1; 3,365E1
2044; 6,807E1; 1,368E0; 6,419E0; -1,007E0; 3,616E1
2045; 6,810E1; 1,335E0; 7,614E0; -9,864E-1; 3,587E1
2046; 6,814E1; 1,304E0; 8,769E0; -9,344E-1; 3,467E1
2047; 6,817E1; 1,268E0; 9,818E0; -1,084E0; 3,151E1
2048; 6,820E1; 1,227E0; 1,066E1; -1,236E0; 2,517E1
2049; 6,824E1; 1,190E0; 1,131E1; -1,112E0; 1,964E1
2050; 6,827E1; 1,158E0; 1,172E1; -9,443E-1; 1,217E1
2051; 6,830E1; 1,139E0; 1,183E1; -5,881E-1; 3,319E0
2052; 6,834E1; 1,120E0; 1,164E1; -5,788E-1; -5,575E0
2053; 6,837E1; 1,112E0; 1,118E1; -2,348E-1; -1,390E1
2054; 6,840E1; 1,112E0; 1,048E1; 2,175E-2; -2,099E1
2055; 6,844E1; 1,119E0; 9,567E0; 1,886E-1; -2,737E1
2056; 6,847E1; 1,130E0; 8,484E0; 3,243E-1; -3,253E1
2057; 6,850E1; 1,138E0; 7,329E0; 2,494E-1; -3,465E1
2058; 6,854E1; 1,155E0; 6,132E0; 5,193E-1; -3,591E1
2059; 6,857E1; 1,175E0; 4,923E0; 5,942E-1; -3,630E1
2060; 6,860E1; 1,202E0; 3,845E0; 8,059E-1; -3,235E1
2061; 6,864E1; 1,239E0; 2,910E0; 1,120E0; -2,808E1
2062; 6,867E1; 1,281E0; 2,162E0; 1,267E0; -2,244E1
2063; 6,870E1; 1,336E0; 1,704E0; 1,654E0; -1,375E1
2064; 6,874E1; 1,384E0; 1,498E0; 1,432E0; -6,167E0
2065; 6,877E1; 1,434E0; 1,578E0; 1,496E0; 2,376E0
2066; 6,880E1; 1,481E0; 1,932E0; 1,419E0; 1,064E1
2067; 6,884E1; 1,523E0; 2,539E0; 1,263E0; 1,822E1
2068; 6,887E1; 1,574E0; 3,409E0; 1,525E0; 2,610E1
2069; 6,890E1; 1,615E0; 4,423E0; 1,212E0; 3,044E1
2070; 6,894E1; 1,654E0; 5,568E0; 1,170E0; 3,435E1
2071; 6,897E1; 1,681E0; 6,798E0; 8,229E-1; 3,692E1
2072; 6,900E1; 1,702E0; 7,976E0; 6,308E-1; 3,537E1
2073; 6,904E1; 1,715E0; 9,092E0; 3,918E-1; 3,348E1
2074; 6,907E1; 1,710E0; 1,009E1; -1,470E-1; 3,004E1
2075; 6,910E1; 1,690E0; 1,088E1; -6,133E-1; 2,356E1
2076; 6,914E1; 1,668E0; 1,144E1; -6,499E-1; 1,695E1
2077; 6,917E1; 1,640E0; 1,176E1; -8,563E-1; 9,531E0
2078; 6,920E1; 1,605E0; 1,178E1; -1,022E0; 6,790E-1
2079; 6,923E1; 1,563E0; 1,152E1; -1,267E0; -7,820E0
2080; 6,927E1; 1,511E0; 1,098E1; -1,563E0; -1,628E1
2081; 6,930E1; 1,465E0; 1,022E1; -1,377E0; -2,275E1
2082; 6,933E1; 1,416E0; 9,277E0; -1,486E0; -2,833E1
2083; 6,937E1; 1,416E0; 9,277E0; 0,000E0; 0,000E0
2084; 6,940E1; 1,362E0; 8,154E0; -1,623E0; -3,371E1
2085; 6,943E1; 1,300E0; 6,981E0; -1,857E0; -3,521E1
2086; 6,947E1; 1,244E0; 5,794E0; -1,686E0; -3,561E1
2087; 6,950E1; 1,188E0; 4,606E0; -1,684E0; -3,567E1
2088; 6,953E1; 1,137E0; 3,556E0; -1,505E0; -3,150E1
2089; 6,957E1; 1,100E0; 2,688E0; -1,124E0; -2,604E1
2090; 6,960E1; 1,072E0; 2,014E0; -8,453E-1; -2,024E1
2091; 6,963E1; 1,060E0; 1,621E0; -3,480E-1; -1,180E1
2092; 6,967E1; 1,057E0; 1,498E0; -1,046E-1; -3,696E0
2093; 6,970E1; 1,058E0; 1,654E0; 4,068E-2; 4,678E0
2094; 6,973E1; 1,067E0; 2,079E0; 2,723E-1; 1,277E1
2095; 6,977E1; 1,088E0; 2,747E0; 6,292E-1; 2,004E1
2096; 6,980E1; 1,128E0; 3,673E0; 1,198E0; 2,781E1
2097; 6,983E1; 1,174E0; 4,735E0; 1,368E0; 3,186E1
2098; 6,987E1; 1,224E0; 5,884E0; 1,504E0; 3,448E1
2099; 6,990E1; 1,284E0; 7,121E0; 1,818E0; 3,715E1
2100; 6,993E1; 1,345E0; 8,290E0; 1,810E0; 3,509E1
2101; 6,997E1; 1,388E0; 9,347E0; 1,308E0; 3,170E1
2102; 7,000E1; 1,435E0; 1,030E1; 1,396E0; 2,850E1
2103; 7,003E1; 1,481E0; 1,104E1; 1,403E0; 2,229E1
2104; 7,007E1; 1,529E0; 1,154E1; 1,426E0; 1,505E1
2105; 7,010E1; 1,571E0; 1,177E1; 1,272E0; 6,997E0
2106; 7,013E1; 1,610E0; 1,171E1; 1,164E0; -1,786E0
2107; 7,017E1; 1,640E0; 1,137E1; 9,110E-1; -1,019E1
2108; 7,020E1; 1,667E0; 1,076E1; 7,907E-1; -1,830E1
2109; 7,023E1; 1,683E0; 9,944E0; 4,971E-1; -2,466E1
2110; 7,027E1; 1,690E0; 8,967E0; 1,885E-1; -2,932E1
2111; 7,030E1; 1,681E0; 7,831E0; -2,652E-1; -3,409E1
2112; 7,033E1; 1,664E0; 6,633E0; -5,027E-1; -3,594E1
2113; 7,037E1; 1,637E0; 5,468E0; -8,076E-1; -3,497E1
2114; 7,040E1; 1,606E0; 4,318E0; -9,261E-1; -3,453E1
2115; 7,043E1; 1,564E0; 3,314E0; -1,268E0; -3,012E1
2116; 7,047E1; 1,522E0; 2,519E0; -1,255E0; -2,385E1
2117; 7,050E1; 1,482E0; 1,939E0; -1,202E0; -1,741E1
2118; 7,053E1; 1,439E0; 1,625E0; -1,303E0; -9,424E0
2119; 7,057E1; 1,393E0; 1,587E0; -1,372E0; -1,161E0
2120; 7,060E1; 1,346E0; 1,828E0; -1,421E0; 7,256E0
2121; 7,063E1; 1,252E0; 3,057E0; -2,816E0; 3,689E1
2122; 7,067E1; 1,218E0; 4,026E0; -1,012E0; 2,909E1
2123; 7,070E1; 1,192E0; 5,127E0; -7,863E-1; 3,305E1
2124; 7,073E1; 1,173E0; 6,286E0; -5,568E-1; 3,479E1
2125; 7,077E1; 1,159E0; 7,503E0; -4,203E-1; 3,652E1
2126; 7,080E1; 1,152E0; 8,650E0; -2,311E-1; 3,441E1
2127; 7,083E1; 1,133E0; 9,656E0; -5,599E-1; 3,021E1
2128; 7,087E1; 1,119E0; 1,054E1; -4,292E-1; 2,654E1
2129; 7,090E1; 1,112E0; 1,122E1; -1,961E-1; 2,028E1
2130; 7,093E1; 1,115E0; 1,163E1; 9,176E-2; 1,233E1
2131; 7,097E1; 1,122E0; 1,177E1; 2,108E-1; 4,285E0
2132; 7,100E1; 1,140E0; 1,162E1; 5,259E-1; -4,469E0
2133; 7,103E1; 1,166E0; 1,120E1; 7,769E-1; -1,256E1
2134; 7,107E1; 1,198E0; 1,052E1; 9,569E-1; -2,059E1
2135; 7,110E1; 1,233E0; 9,618E0; 1,060E0; -2,698E1
2136; 7,113E1; 1,269E0; 8,610E0; 1,080E0; -3,024E1
2137; 7,117E1; 1,298E0; 7,455E0; 8,879E-1; -3,467E1
2138; 7,120E1; 1,336E0; 6,242E0; 1,119E0; -3,641E1
2139; 7,123E1; 1,363E0; 5,089E0; 8,182E-1; -3,460E1
2140; 7,127E1; 1,396E0; 3,988E0; 9,977E-1; -3,305E1
2141; 7,130E1; 1,433E0; 3,027E0; 1,113E0; -2,885E1
2142; 7,133E1; 1,468E0; 2,305E0; 1,035E0; -2,168E1
2143; 7,137E1; 1,510E0; 1,809E0; 1,255E0; -1,488E1
2144; 7,140E1; 1,542E0; 1,581E0; 9,635E-1; -6,837E0
2145; 7,143E1; 1,568E0; 1,630E0; 7,891E-1; 1,457E0
2146; 7,147E1; 1,588E0; 1,954E0; 5,860E-1; 9,735E0
2147; 7,150E1; 1,598E0; 2,540E0; 3,221E-1; 1,758E1
2148; 7,153E1; 1,613E0; 3,339E0; 4,278E-1; 2,399E1
2149; 7,157E1; 1,624E0; 4,354E0; 3,532E-1; 3,047E1
2150; 7,160E1; 1,627E0; 5,494E0; 8,978E-2; 3,422E1
2151; 7,163E1; 1,624E0; 6,659E0; -1,088E-1; 3,494E1
2152; 7,167E1; 1,612E0; 7,857E0; -3,485E-1; 3,597E1
2153; 7,170E1; 1,595E0; 8,990E0; -5,224E-1; 3,402E1
2154; 7,173E1; 1,562E0; 9,952E0; -9,813E-1; 2,887E1
2155; 7,177E1; 1,523E0; 1,077E1; -1,163E0; 2,454E1
2156; 7,180E1; 1,482E0; 1,137E1; -1,225E0; 1,791E1
2157; 7,183E1; 1,437E0; 1,170E1; -1,371E0; 9,908E0
2158; 7,187E1; 1,393E0; 1,175E1; -1,327E0; 1,582E0
2159; 7,190E1; 1,345E0; 1,151E1; -1,429E0; -7,199E0
2160; 7,193E1; 1,298E0; 1,101E1; -1,404E0; -1,498E1
2161; 7,197E1; 1,255E0; 1,027E1; -1,282E0; -2,213E1
2162; 7,200E1; 1,222E0; 9,327E0; -1,002E0; -2,840E1
2163; 7,203E1; 1,185E0; 8,271E0; -1,098E0; -3,169E1
2164; 7,207E1; 1,148E0; 7,111E0; -1,121E0; -3,482E1
2165; 7,210E1; 1,118E0; 5,893E0; -9,020E-1; -3,654E1
2166; 7,213E1; 1,096E0; 4,760E0; -6,692E-1; -3,402E1
2167; 7,217E1; 1,079E0; 3,701E0; -5,080E-1; -3,179E1
2168; 7,220E1; 1,075E0; 2,786E0; -1,219E-1; -2,744E1
2169; 7,223E1; 1,080E0; 2,121E0; 1,699E-1; -1,996E1
2170; 7,227E1; 1,100E0; 1,704E0; 5,942E-1; -1,252E1
2171; 7,230E1; 1,134E0; 1,554E0; 1,008E0; -4,505E0
2172; 7,233E1; 1,166E0; 1,679E0; 9,733E-1; 3,764E0
