Frame; Zeit (in s); Objekt 1 x-Koordinate; Objekt 1 y-Koordinate; Objekt 1 x-Geschwindigkeit; Objekt 1 y-Geschwindigkeit
9541; 3,179E2; 1,317E0; -5,057E-1; 5,089E-2; -1,508E1
9542; 3,179E2; 1,303E0; -1,035E0; -4,212E-1; -1,588E1
9543; 3,179E2; 1,291E0; -1,533E0; -3,620E-1; -1,496E1
9544; 3,180E2; 1,287E0; -2,037E0; -9,628E-2; -1,513E1
9545; 3,180E2; 1,281E0; -2,514E0; -1,921E-1; -1,432E1
9546; 3,180E2; 1,269E0; -2,942E0; -3,556E-1; -1,282E1
9547; 3,181E2; 1,267E0; -3,333E0; -7,746E-2; -1,173E1
9548; 3,181E2; 1,262E0; -3,626E0; -1,408E-1; -8,817E0
9549; 3,181E2; 1,249E0; -3,877E0; -3,979E-1; -7,515E0
9550; 3,182E2; 1,260E0; -4,059E0; 3,567E-1; -5,470E0
9551; 3,182E2; 1,255E0; -4,168E0; -1,717E-1; -3,271E0
9552; 3,182E2; 1,259E0; -4,184E0; 1,300E-1; -4,989E-1
9553; 3,183E2; 1,253E0; -4,157E0; -1,727E-1; 8,311E-1
9554; 3,183E2; 1,256E0; -4,007E0; 7,334E-2; 4,481E0
9555; 3,183E2; 1,263E0; -3,805E0; 2,072E-1; 6,060E0
9556; 3,184E2; 1,260E0; -3,536E0; -8,464E-2; 8,084E0
9557; 3,184E2; 1,274E0; -3,170E0; 4,206E-1; 1,098E1
9558; 3,184E2; 1,289E0; -2,772E0; 4,490E-1; 1,197E1
9559; 3,185E2; 1,294E0; -2,347E0; 1,663E-1; 1,275E1
9560; 3,185E2; 1,293E0; -1,850E0; -2,987E-2; 1,491E1
9561; 3,185E2; 1,295E0; -1,310E0; 4,416E-2; 1,620E1
9562; 3,186E2; 1,316E0; -7,646E-1; 6,383E-1; 1,638E1
9563; 3,186E2; 1,345E0; -2,014E-1; 8,778E-1; 1,690E1
9564; 3,186E2; 1,362E0; 3,274E-1; 5,104E-1; 1,588E1
9565; 3,187E2; 1,352E0; 6,951E-1; -3,083E-1; 1,103E1
9566; 3,187E2; 1,365E0; 1,079E0; 3,917E-1; 1,151E1
9567; 3,187E2; 1,359E0; 1,403E0; -1,801E-1; 9,733E0
9568; 3,188E2; 1,371E0; 1,770E0; 3,633E-1; 1,103E1
9569; 3,188E2; 1,406E0; 2,166E0; 1,043E0; 1,187E1
9570; 3,188E2; 1,422E0; 2,471E0; 4,909E-1; 9,168E0
9571; 3,189E2; 1,422E0; 2,471E0; 0,000E0; 0,000E0
9572; 3,189E2; 1,434E0; 2,644E0; 3,553E-1; 5,193E0
9573; 3,189E2; 1,455E0; 2,718E0; 6,298E-1; 2,209E0
9574; 3,190E2; 1,434E0; 2,641E0; -6,295E-1; -2,308E0
9575; 3,190E2; 1,430E0; 2,491E0; -1,099E-1; -4,507E0
9576; 3,190E2; 1,452E0; 2,392E0; 6,396E-1; -2,955E0
9577; 3,191E2; 1,468E0; 2,250E0; 4,939E-1; -4,273E0
9578; 3,191E2; 1,491E0; 2,045E0; 6,923E-1; -6,137E0
9579; 3,191E2; 1,488E0; 1,696E0; -8,580E-2; -1,047E1
9580; 3,192E2; 1,480E0; 1,176E0; -2,483E-1; -1,563E1
9581; 3,192E2; 1,464E0; 5,953E-1; -4,947E-1; -1,743E1
9582; 3,192E2; 1,439E0; 5,926E-2; -7,550E-1; -1,609E1
9583; 3,193E2; 1,451E0; -4,147E-1; 3,694E-1; -1,422E1
9584; 3,193E2; 1,449E0; -8,694E-1; -6,132E-2; -1,364E1
9585; 3,193E2; 1,450E0; -1,264E0; 3,856E-2; -1,183E1
9586; 3,194E2; 1,452E0; -1,743E0; 5,523E-2; -1,441E1
9587; 3,194E2; 1,444E0; -2,261E0; -2,328E-1; -1,554E1
9588; 3,194E2; 1,419E0; -2,778E0; -7,410E-1; -1,550E1
9589; 3,195E2; 1,397E0; -3,243E0; -6,762E-1; -1,396E1
9590; 3,195E2; 1,378E0; -3,606E0; -5,594E-1; -1,091E1
9591; 3,195E2; 1,385E0; -3,841E0; 1,934E-1; -7,047E0
9592; 3,196E2; 1,380E0; -3,977E0; -1,483E-1; -4,075E0
9593; 3,196E2; 1,358E0; -4,068E0; -6,566E-1; -2,722E0
9594; 3,196E2; 1,338E0; -4,104E0; -6,054E-1; -1,086E0
9595; 3,197E2; 1,351E0; -4,056E0; 3,841E-1; 1,442E0
9596; 3,197E2; 1,332E0; -3,906E0; -5,664E-1; 4,507E0
9597; 3,197E2; 1,331E0; -3,739E0; -2,270E-2; 5,007E0
9598; 3,198E2; 1,289E0; -3,634E0; -1,258E0; 3,149E0
9599; 3,198E2; 1,253E0; -3,447E0; -1,071E0; 5,604E0
9600; 3,198E2; 1,245E0; -3,088E0; -2,557E-1; 1,079E1
9601; 3,199E2; 1,240E0; -2,622E0; -1,568E-1; 1,397E1
9602; 3,199E2; 1,238E0; -2,075E0; -3,816E-2; 1,642E1
9603; 3,199E2; 1,245E0; -1,489E0; 2,067E-1; 1,760E1
9604; 3,200E2; 1,246E0; -9,591E-1; 7,558E-3; 1,589E1
9605; 3,200E2; 1,242E0; -4,814E-1; -9,934E-2; 1,433E1
9606; 3,200E2; 1,237E0; -6,577E-2; -1,458E-1; 1,247E1
9607; 3,201E2; 1,232E0; 3,762E-1; -1,549E-1; 1,327E1
9608; 3,201E2; 1,229E0; 8,562E-1; -9,883E-2; 1,440E1
9609; 3,201E2; 1,243E0; 1,332E0; 4,251E-1; 1,427E1
9610; 3,202E2; 1,250E0; 1,773E0; 2,219E-1; 1,324E1
9611; 3,202E2; 1,272E0; 2,129E0; 6,331E-1; 1,070E1
9612; 3,202E2; 1,282E0; 2,374E0; 3,218E-1; 7,352E0
9613; 3,203E2; 1,285E0; 2,507E0; 7,824E-2; 3,971E0
9614; 3,203E2; 1,303E0; 2,571E0; 5,544E-1; 1,930E0
9615; 3,203E2; 1,319E0; 2,558E0; 4,656E-1; -4,006E-1
9616; 3,204E2; 1,348E0; 2,471E0; 8,679E-1; -2,593E0
9617; 3,204E2; 1,366E0; 2,342E0; 5,572E-1; -3,889E0
9618; 3,204E2; 1,386E0; 2,051E0; 5,944E-1; -8,712E0
9619; 3,205E2; 1,399E0; 1,685E0; 3,884E-1; -1,101E1
9620; 3,205E2; 1,410E0; 1,267E0; 3,219E-1; -1,253E1
9621; 3,205E2; 1,429E0; 8,051E-1; 5,691E-1; -1,386E1
9622; 3,206E2; 1,444E0; 3,341E-1; 4,535E-1; -1,413E1
9623; 3,206E2; 1,457E0; -1,174E-1; 3,807E-1; -1,355E1
9624; 3,206E2; 1,484E0; -5,983E-1; 8,345E-1; -1,444E1
9625; 3,207E2; 1,487E0; -1,111E0; 9,444E-2; -1,537E1
9626; 3,207E2; 1,491E0; -1,625E0; 1,011E-1; -1,543E1
9627; 3,207E2; 1,505E0; -2,152E0; 4,135E-1; -1,582E1
9628; 3,208E2; 1,501E0; -2,630E0; -1,092E-1; -1,438E1
9629; 3,208E2; 1,516E0; -3,036E0; 4,466E-1; -1,216E1
9630; 3,208E2; 1,512E0; -3,374E0; -1,247E-1; -1,017E1
9631; 3,209E2; 1,502E0; -3,674E0; -2,901E-1; -8,980E0
9632; 3,209E2; 1,510E0; -3,884E0; 2,426E-1; -6,319E0
9633; 3,209E2; 1,502E0; -4,047E0; -2,397E-1; -4,897E0
9634; 3,210E2; 1,482E0; -4,166E0; -5,907E-1; -3,560E0
9635; 3,210E2; 1,474E0; -4,198E0; -2,515E-1; -9,754E-1
9636; 3,210E2; 1,460E0; -4,146E0; -4,370E-1; 1,574E0
9637; 3,211E2; 1,450E0; -3,985E0; -3,008E-1; 4,837E0
9638; 3,211E2; 1,432E0; -3,766E0; -5,191E-1; 6,566E0
9639; 3,211E2; 1,410E0; -3,416E0; -6,765E-1; 1,050E1
9640; 3,212E2; 1,395E0; -3,090E0; -4,349E-1; 9,792E0
9641; 3,212E2; 1,383E0; -2,716E0; -3,654E-1; 1,122E1
9642; 3,212E2; 1,347E0; -2,276E0; -1,087E0; 1,320E1
9643; 3,213E2; 1,338E0; -1,783E0; -2,769E-1; 1,481E1
9644; 3,213E2; 1,316E0; -1,285E0; -6,407E-1; 1,493E1
9645; 3,213E2; 1,293E0; -7,631E-1; -6,906E-1; 1,568E1
9646; 3,214E2; 1,271E0; -2,439E-1; -6,637E-1; 1,558E1
9647; 3,214E2; 1,258E0; 2,600E-1; -4,058E-1; 1,512E1
9648; 3,214E2; 1,254E0; 7,420E-1; -9,863E-2; 1,446E1
9649; 3,215E2; 1,228E0; 1,158E0; -7,927E-1; 1,248E1
9650; 3,215E2; 1,217E0; 1,559E0; -3,250E-1; 1,204E1
9651; 3,215E2; 1,217E0; 1,922E0; -5,190E-3; 1,090E1
9652; 3,216E2; 1,201E0; 2,180E0; -4,733E-1; 7,752E0
9653; 3,216E2; 1,200E0; 2,403E0; -2,826E-2; 6,675E0
9654; 3,216E2; 1,194E0; 2,574E0; -1,837E-1; 5,147E0
9655; 3,217E2; 1,195E0; 2,605E0; 2,399E-2; 9,368E-1
9656; 3,217E2; 1,197E0; 2,608E0; 5,405E-2; 7,307E-2
9657; 3,217E2; 1,216E0; 2,511E0; 5,678E-1; -2,903E0
9658; 3,218E2; 1,217E0; 2,331E0; 5,228E-2; -5,393E0
9659; 3,218E2; 1,240E0; 2,107E0; 6,872E-1; -6,736E0
9660; 3,218E2; 1,255E0; 1,805E0; 4,383E-1; -9,059E0
9661; 3,219E2; 1,263E0; 1,446E0; 2,512E-1; -1,078E1
9662; 3,219E2; 1,280E0; 1,029E0; 5,074E-1; -1,252E1
9663; 3,219E2; 1,304E0; 5,907E-1; 7,284E-1; -1,315E1
9664; 3,220E2; 1,310E0; 7,202E-2; 1,792E-1; -1,556E1
9665; 3,220E2; 1,323E0; -4,277E-1; 3,875E-1; -1,500E1
9666; 3,220E2; 1,360E0; -9,385E-1; 1,117E0; -1,534E1
9667; 3,221E2; 1,377E0; -1,459E0; 4,847E-1; -1,562E1
9668; 3,221E2; 1,396E0; -1,937E0; 5,913E-1; -1,433E1
9669; 3,221E2; 1,406E0; -2,418E0; 2,880E-1; -1,443E1
9670; 3,222E2; 1,429E0; -2,839E0; 6,837E-1; -1,266E1
9671; 3,222E2; 1,448E0; -3,245E0; 5,827E-1; -1,217E1
9672; 3,222E2; 1,458E0; -3,558E0; 2,902E-1; -9,403E0
9673; 3,223E2; 1,467E0; -3,820E0; 2,900E-1; -7,857E0
9674; 3,223E2; 1,485E0; -4,022E0; 5,335E-1; -6,079E0
9675; 3,223E2; 1,496E0; -4,124E0; 3,279E-1; -3,048E0
9676; 3,224E2; 1,503E0; -4,168E0; 2,095E-1; -1,331E0
9677; 3,224E2; 1,512E0; -4,144E0; 2,776E-1; 7,254E-1
9678; 3,224E2; 1,505E0; -4,030E0; -2,145E-1; 3,437E0
9679; 3,225E2; 1,517E0; -3,851E0; 3,491E-1; 5,353E0
9680; 3,225E2; 1,517E0; -3,851E0; 0,000E0; 0,000E0
9681; 3,225E2; 1,506E0; -3,584E0; -3,161E-1; 8,023E0
9682; 3,226E2; 1,499E0; -3,260E0; -2,261E-1; 9,715E0
9683; 3,226E2; 1,493E0; -2,887E0; -1,706E-1; 1,119E1
9684; 3,226E2; 1,475E0; -2,444E0; -5,403E-1; 1,332E1
9685; 3,227E2; 1,468E0; -1,977E0; -2,174E-1; 1,401E1
9686; 3,227E2; 1,457E0; -1,492E0; -3,156E-1; 1,454E1
9687; 3,227E2; 1,435E0; -9,861E-1; -6,834E-1; 1,520E1
9688; 3,228E2; 1,432E0; -4,470E-1; -8,998E-2; 1,618E1
9689; 3,228E2; 1,416E0; 5,551E-2; -4,647E-1; 1,508E1
9690; 3,228E2; 1,377E0; 5,315E-1; -1,173E0; 1,428E1
9691; 3,229E2; 1,367E0; 9,852E-1; -3,010E-1; 1,363E1
9692; 3,229E2; 1,339E0; 1,398E0; -8,336E-1; 1,238E1
9693; 3,229E2; 1,318E0; 1,751E0; -6,297E-1; 1,061E1
9694; 3,230E2; 1,305E0; 2,068E0; -3,971E-1; 9,512E0
9695; 3,230E2; 1,285E0; 2,310E0; -5,885E-1; 7,266E0
9696; 3,230E2; 1,274E0; 2,464E0; -3,380E-1; 4,605E0
9697; 3,231E2; 1,254E0; 2,562E0; -5,965E-1; 2,960E0
9698; 3,231E2; 1,255E0; 2,585E0; 1,675E-2; 6,874E-1
9699; 3,231E2; 1,243E0; 2,541E0; -3,461E-1; -1,323E0
9700; 3,232E2; 1,234E0; 2,398E0; -2,794E-1; -4,299E0
9701; 3,232E2; 1,231E0; 2,194E0; -9,745E-2; -6,117E0
9702; 3,232E2; 1,212E0; 1,932E0; -5,696E-1; -7,855E0
9703; 3,233E2; 1,224E0; 1,588E0; 3,813E-1; -1,032E1
9704; 3,233E2; 1,210E0; 1,198E0; -4,176E-1; -1,172E1
9705; 3,233E2; 1,226E0; 7,352E-1; 4,729E-1; -1,389E1
9706; 3,234E2; 1,220E0; 2,938E-1; -1,728E-1; -1,324E1
9707; 3,234E2; 1,230E0; -2,142E-1; 2,966E-1; -1,525E1
9708; 3,234E2; 1,231E0; -7,283E-1; 1,657E-2; -1,544E1
9709; 3,235E2; 1,235E0; -1,220E0; 1,159E-1; -1,475E1
9710; 3,235E2; 1,254E0; -1,735E0; 5,629E-1; -1,546E1
9711; 3,235E2; 1,267E0; -2,221E0; 4,114E-1; -1,458E1
9712; 3,236E2; 1,290E0; -2,659E0; 6,829E-1; -1,315E1
9713; 3,236E2; 1,313E0; -3,083E0; 6,945E-1; -1,272E1
9714; 3,236E2; 1,313E0; -3,410E0; -1,128E-3; -9,833E0
9715; 3,237E2; 1,337E0; -3,699E0; 7,110E-1; -8,661E0
9716; 3,237E2; 1,364E0; -3,918E0; 8,274E-1; -6,576E0
9717; 3,237E2; 1,371E0; -4,087E0; 2,100E-1; -5,059E0
9718; 3,238E2; 1,390E0; -4,130E0; 5,468E-1; -1,298E0
9719; 3,238E2; 1,407E0; -4,139E0; 5,377E-1; -2,780E-1
9720; 3,238E2; 1,411E0; -4,076E0; 1,147E-1; 1,899E0
9721; 3,239E2; 1,430E0; -3,906E0; 5,702E-1; 5,115E0
9722; 3,239E2; 1,452E0; -3,377E0; 6,520E-1; 1,587E1
9723; 3,239E2; 1,467E0; -3,003E0; 4,565E-1; 1,122E1
9724; 3,240E2; 1,471E0; -2,611E0; 1,187E-1; 1,175E1
9725; 3,240E2; 1,476E0; -2,160E0; 1,351E-1; 1,355E1
9726; 3,240E2; 1,479E0; -1,664E0; 9,181E-2; 1,489E1
9727; 3,241E2; 1,484E0; -1,174E0; 1,703E-1; 1,469E1
9728; 3,241E2; 1,475E0; -6,622E-1; -2,919E-1; 1,537E1
9729; 3,241E2; 1,480E0; -1,504E-1; 1,462E-1; 1,537E1
9730; 3,242E2; 1,487E0; 3,569E-1; 2,367E-1; 1,523E1
9731; 3,242E2; 1,474E0; 8,076E-1; -4,005E-1; 1,352E1
9732; 3,242E2; 1,475E0; 1,246E0; 2,728E-2; 1,316E1
9733; 3,243E2; 1,456E0; 1,636E0; -5,780E-1; 1,169E1
9734; 3,243E2; 1,446E0; 1,961E0; -2,947E-1; 9,764E0
9735; 3,243E2; 1,448E0; 2,225E0; 5,313E-2; 7,922E0
9736; 3,244E2; 1,426E0; 2,439E0; -6,404E-1; 6,437E0
9737; 3,244E2; 1,416E0; 2,529E0; -3,094E-1; 2,692E0
9738; 3,244E2; 1,405E0; 2,607E0; -3,389E-1; 2,343E0
9739; 3,245E2; 1,392E0; 2,597E0; -3,737E-1; -2,951E-1
9740; 3,245E2; 1,364E0; 2,468E0; -8,614E-1; -3,884E0
9741; 3,245E2; 1,345E0; 2,296E0; -5,505E-1; -5,156E0
9742; 3,246E2; 1,352E0; 2,066E0; 1,969E-1; -6,899E0
9743; 3,246E2; 1,325E0; 1,753E0; -8,161E-1; -9,401E0
9744; 3,246E2; 1,310E0; 1,360E0; -4,402E-1; -1,181E1
9745; 3,247E2; 1,307E0; 9,598E-1; -8,403E-2; -1,200E1
9746; 3,247E2; 1,287E0; 4,856E-1; -6,178E-1; -1,424E1
9747; 3,247E2; 1,287E0; 4,626E-3; 2,010E-2; -1,443E1
9748; 3,248E2; 1,281E0; -4,999E-1; -1,997E-1; -1,514E1
9749; 3,248E2; 1,275E0; -1,020E0; -1,612E-1; -1,562E1
9750; 3,248E2; 1,268E0; -1,527E0; -2,063E-1; -1,523E1
9751; 3,249E2; 1,266E0; -1,991E0; -8,378E-2; -1,392E1
9752; 3,249E2; 1,254E0; -2,485E0; -3,489E-1; -1,481E1
9753; 3,249E2; 1,256E0; -2,896E0; 5,068E-2; -1,232E1
9754; 3,250E2; 1,258E0; -3,254E0; 6,544E-2; -1,076E1
9755; 3,250E2; 1,260E0; -3,576E0; 5,079E-2; -9,656E0
9756; 3,250E2; 1,266E0; -3,824E0; 1,832E-1; -7,466E0
9757; 3,251E2; 1,279E0; -3,984E0; 4,122E-1; -4,786E0
9758; 3,251E2; 1,263E0; -4,102E0; -4,941E-1; -3,555E0
9759; 3,251E2; 1,283E0; -4,132E0; 6,021E-1; -8,905E-1
9760; 3,252E2; 1,292E0; -4,059E0; 2,705E-1; 2,184E0
9761; 3,252E2; 1,291E0; -3,955E0; -2,223E-2; 3,129E0
9762; 3,252E2; 1,316E0; -3,763E0; 7,342E-1; 5,752E0
9763; 3,253E2; 1,318E0; -3,473E0; 7,728E-2; 8,707E0
9764; 3,253E2; 1,322E0; -3,173E0; 1,184E-1; 9,009E0
9765; 3,253E2; 1,336E0; -2,765E0; 4,186E-1; 1,224E1
9766; 3,254E2; 1,351E0; -2,311E0; 4,509E-1; 1,363E1
9767; 3,254E2; 1,364E0; -1,861E0; 3,836E-1; 1,352E1
9768; 3,254E2; 1,370E0; -1,373E0; 1,723E-1; 1,466E1
9769; 3,254E2; 1,381E0; -8,415E-1; 3,489E-1; 1,594E1
9770; 3,255E2; 1,396E0; -3,385E-1; 4,431E-1; 1,509E1
9771; 3,255E2; 1,407E0; 1,546E-1; 3,361E-1; 1,481E1
9772; 3,255E2; 1,404E0; 6,491E-1; -8,547E-2; 1,484E1
9773; 3,256E2; 1,426E0; 1,063E0; 6,367E-1; 1,243E1
9774; 3,256E2; 1,423E0; 1,479E0; -6,483E-2; 1,246E1
9775; 3,256E2; 1,442E0; 1,832E0; 5,481E-1; 1,060E1
9776; 3,257E2; 1,452E0; 2,113E0; 2,984E-1; 8,453E0
9777; 3,257E2; 1,452E0; 2,352E0; 1,887E-2; 7,166E0
9778; 3,257E2; 1,457E0; 2,515E0; 1,348E-1; 4,881E0
9779; 3,258E2; 1,466E0; 2,573E0; 2,849E-1; 1,734E0
9780; 3,258E2; 1,465E0; 2,592E0; -3,047E-2; 5,783E-1
9781; 3,258E2; 1,464E0; 2,533E0; -2,681E-2; -1,760E0
9782; 3,259E2; 1,457E0; 2,378E0; -2,098E-1; -4,667E0
9783; 3,259E2; 1,462E0; 2,149E0; 1,287E-1; -6,870E0
9784; 3,259E2; 1,471E0; 1,872E0; 2,892E-1; -8,298E0
9785; 3,260E2; 1,454E0; 1,514E0; -5,326E-1; -1,075E1
9786; 3,260E2; 1,454E0; 1,117E0; -1,393E-3; -1,192E1
9787; 3,260E2; 1,446E0; 6,986E-1; -2,171E-1; -1,255E1
9788; 3,261E2; 1,441E0; 2,035E-1; -1,716E-1; -1,487E1
9789; 3,261E2; 1,441E0; 2,035E-1; 0,000E0; 0,000E0
9790; 3,261E2; 1,430E0; -2,953E-1; -3,105E-1; -1,497E1
9791; 3,262E2; 1,424E0; -7,944E-1; -1,900E-1; -1,498E1
9792; 3,262E2; 1,406E0; -1,315E0; -5,326E-1; -1,564E1
9793; 3,262E2; 1,398E0; -1,817E0; -2,404E-1; -1,506E1
9794; 3,263E2; 1,394E0; -2,247E0; -1,289E-1; -1,291E1
9795; 3,263E2; 1,374E0; -2,709E0; -5,815E-1; -1,386E1
9796; 3,263E2; 1,383E0; -3,092E0; 2,533E-1; -1,147E1
9797; 3,264E2; 1,339E0; -3,442E0; -1,307E0; -1,052E1
9798; 3,264E2; 1,345E0; -3,702E0; 1,546E-1; -7,820E0
9799; 3,264E2; 1,328E0; -3,912E0; -4,869E-1; -6,297E0
9800; 3,265E2; 1,318E0; -4,020E0; -3,052E-1; -3,231E0
9801; 3,265E2; 1,304E0; -4,115E0; -4,104E-1; -2,850E0
9802; 3,265E2; 1,299E0; -4,087E0; -1,761E-1; 8,368E-1
9803; 3,266E2; 1,287E0; -3,993E0; -3,354E-1; 2,819E0
9804; 3,266E2; 1,280E0; -3,812E0; -2,260E-1; 5,418E0
9805; 3,266E2; 1,267E0; -3,586E0; -3,979E-1; 6,808E0
9806; 3,267E2; 1,253E0; -3,263E0; -4,251E-1; 9,687E0
9807; 3,267E2; 1,263E0; -2,919E0; 3,159E-1; 1,031E1
9808; 3,267E2; 1,251E0; -2,498E0; -3,612E-1; 1,265E1
9809; 3,268E2; 1,254E0; -2,017E0; 7,603E-2; 1,442E1
9810; 3,268E2; 1,258E0; -1,558E0; 1,283E-1; 1,380E1
9811; 3,268E2; 1,249E0; -1,060E0; -2,541E-1; 1,492E1
9812; 3,269E2; 1,259E0; -5,383E-1; 2,863E-1; 1,567E1
9813; 3,269E2; 1,268E0; -2,655E-2; 2,777E-1; 1,536E1
9814; 3,269E2; 1,266E0; 4,503E-1; -5,958E-2; 1,432E1
9815; 3,270E2; 1,282E0; 9,082E-1; 4,757E-1; 1,374E1
9816; 3,270E2; 1,285E0; 1,329E0; 9,727E-2; 1,261E1
9817; 3,270E2; 1,298E0; 1,690E0; 3,765E-1; 1,084E1
9818; 3,271E2; 1,311E0; 2,019E0; 3,866E-1; 9,890E0
9819; 3,271E2; 1,315E0; 2,272E0; 1,452E-1; 7,589E0
9820; 3,271E2; 1,337E0; 2,448E0; 6,472E-1; 5,276E0
9821; 3,272E2; 1,346E0; 2,553E0; 2,830E-1; 3,145E0
9822; 3,272E2; 1,371E0; 2,595E0; 7,344E-1; 1,264E0
9823; 3,272E2; 1,389E0; 2,539E0; 5,500E-1; -1,675E0
9824; 3,273E2; 1,404E0; 2,446E0; 4,358E-1; -2,795E0
9825; 3,273E2; 1,416E0; 2,238E0; 3,573E-1; -6,233E0
9826; 3,273E2; 1,435E0; 1,981E0; 5,823E-1; -7,732E0
9827; 3,274E2; 1,443E0; 1,676E0; 2,435E-1; -9,157E0
9828; 3,274E2; 1,459E0; 1,288E0; 4,701E-1; -1,162E1
9829; 3,274E2; 1,468E0; 8,468E-1; 2,868E-1; -1,325E1
9830; 3,275E2; 1,478E0; 4,174E-1; 2,966E-1; -1,289E1
9831; 3,275E2; 1,491E0; -6,050E-1; 3,916E-1; -3,071E1
9832; 3,275E2; 1,494E0; -1,084E0; 7,818E-2; -1,436E1
9833; 3,276E2; 1,501E0; -1,576E0; 2,144E-1; -1,478E1
9834; 3,276E2; 1,499E0; -2,090E0; -6,960E-2; -1,541E1
9835; 3,276E2; 1,498E0; -2,519E0; -3,494E-2; -1,289E1
9836; 3,277E2; 1,495E0; -2,927E0; -7,284E-2; -1,224E1
9837; 3,277E2; 1,482E0; -3,296E0; -4,073E-1; -1,107E1
9838; 3,277E2; 1,482E0; -3,582E0; 2,008E-2; -8,589E0
9839; 3,278E2; 1,472E0; -3,834E0; -3,223E-1; -7,580E0
9840; 3,278E2; 1,456E0; -4,000E0; -4,642E-1; -4,954E0
9841; 3,278E2; 1,456E0; -4,084E0; -1,198E-2; -2,544E0
9842; 3,279E2; 1,442E0; -4,079E0; -3,973E-1; 1,457E-1
9843; 3,279E2; 1,424E0; -4,052E0; -5,655E-1; 8,173E-1
9844; 3,279E2; 1,411E0; -3,895E0; -3,680E-1; 4,726E0
9845; 3,280E2; 1,400E0; -3,684E0; -3,433E-1; 6,334E0
9846; 3,280E2; 1,369E0; -3,412E0; -9,417E-1; 8,152E0
9847; 3,280E2; 1,351E0; -3,052E0; -5,292E-1; 1,081E1
9848; 3,281E2; 1,340E0; -2,656E0; -3,411E-1; 1,187E1
9849; 3,281E2; 1,316E0; -2,211E0; -7,024E-1; 1,335E1
9850; 3,281E2; 1,294E0; -1,754E0; -6,572E-1; 1,374E1
9851; 3,282E2; 1,279E0; -1,246E0; -4,469E-1; 1,524E1
9852; 3,282E2; 1,262E0; -7,503E-1; -5,117E-1; 1,488E1
9853; 3,282E2; 1,255E0; -2,525E-1; -2,098E-1; 1,494E1
9854; 3,283E2; 1,245E0; 2,442E-1; -3,005E-1; 1,490E1
9855; 3,283E2; 1,242E0; 7,294E-1; -9,644E-2; 1,456E1
9856; 3,283E2; 1,232E0; 1,152E0; -3,179E-1; 1,269E1
9857; 3,284E2; 1,234E0; 1,554E0; 8,223E-2; 1,206E1
9858; 3,284E2; 1,235E0; 1,898E0; 1,584E-2; 1,033E1
9859; 3,284E2; 1,235E0; 2,192E0; 1,786E-2; 8,827E0
9860; 3,285E2; 1,224E0; 2,398E0; -3,482E-1; 6,164E0
9861; 3,285E2; 1,238E0; 2,532E0; 4,400E-1; 4,018E0
9862; 3,285E2; 1,234E0; 2,589E0; -1,399E-1; 1,708E0
9863; 3,286E2; 1,244E0; 2,592E0; 2,954E-1; 8,903E-2
9864; 3,286E2; 1,266E0; 2,484E0; 6,597E-1; -3,229E0
9865; 3,286E2; 1,277E0; 2,342E0; 3,539E-1; -4,265E0
9866; 3,287E2; 1,286E0; 2,107E0; 2,566E-1; -7,047E0
9867; 3,287E2; 1,292E0; 1,806E0; 1,868E-1; -9,037E0
9868; 3,287E2; 1,314E0; 1,441E0; 6,575E-1; -1,094E1
9869; 3,288E2; 1,347E0; 1,049E0; 9,855E-1; -1,178E1
9870; 3,288E2; 1,360E0; 6,187E-1; 3,939E-1; -1,292E1
9871; 3,288E2; 1,379E0; 1,114E-1; 5,604E-1; -1,522E1
9872; 3,289E2; 1,410E0; -3,597E-1; 9,495E-1; -1,414E1
9873; 3,289E2; 1,416E0; -8,767E-1; 1,571E-1; -1,553E1
9874; 3,289E2; 1,446E0; -1,350E0; 9,038E-1; -1,421E1
9875; 3,290E2; 1,463E0; -1,870E0; 5,089E-1; -1,560E1
9876; 3,290E2; 1,472E0; -2,325E0; 2,917E-1; -1,365E1
9877; 3,290E2; 1,494E0; -2,737E0; 6,573E-1; -1,237E1
9878; 3,291E2; 1,508E0; -3,123E0; 4,041E-1; -1,159E1
9879; 3,291E2; 1,505E0; -3,465E0; -6,662E-2; -1,025E1
9880; 3,291E2; 1,522E0; -3,698E0; 5,010E-1; -7,003E0
9881; 3,292E2; 1,527E0; -3,911E0; 1,578E-1; -6,379E0
9882; 3,292E2; 1,525E0; -4,023E0; -6,771E-2; -3,356E0
9883; 3,292E2; 1,531E0; -4,067E0; 1,679E-1; -1,322E0
9884; 3,293E2; 1,537E0; -4,031E0; 1,789E-1; 1,078E0
9885; 3,293E2; 1,527E0; -3,939E0; -2,844E-1; 2,760E0
9886; 3,293E2; 1,526E0; -3,758E0; -3,177E-2; 5,432E0
9887; 3,294E2; 1,506E0; -3,507E0; -5,949E-1; 7,519E0
9888; 3,294E2; 1,493E0; -3,187E0; -4,021E-1; 9,599E0
9889; 3,294E2; 1,483E0; -2,805E0; -2,896E-1; 1,146E1
9890; 3,295E2; 1,470E0; -2,383E0; -3,948E-1; 1,269E1
9891; 3,295E2; 1,448E0; -1,935E0; -6,735E-1; 1,345E1
9892; 3,295E2; 1,437E0; -1,475E0; -3,233E-1; 1,379E1
9893; 3,296E2; 1,411E0; -9,477E-1; -7,859E-1; 1,583E1
9894; 3,296E2; 1,386E0; -4,712E-1; -7,429E-1; 1,431E1
