Frame; Zeit (in s); Objekt 1 x-Koordinate; Objekt 1 y-Koordinate; Objekt 1 x-Geschwindigkeit; Objekt 1 y-Geschwindigkeit; Objekt 2 x-Koordinate; Objekt 2 y-Koordinate; Objekt 2 x-Geschwindigkeit; Objekt 2 y-Geschwindigkeit; Objekt 3 x-Koordinate; Objekt 3 y-Koordinate; Objekt 3 x-Geschwindigkeit; Objekt 3 y-Geschwindigkeit; Objekt 4 x-Koordinate; Objekt 4 y-Koordinate; Objekt 4 x-Geschwindigkeit; Objekt 4 y-Geschwindigkeit
3604; 6,007E1; -2,116E0; 5,700E-1; 6,962E-1; 4,116E1; ; ; ;; ; ; ;; ; ; ;
3605; 6,008E1; -2,102E0; 1,196E0; 8,359E-1; 3,753E1; ; ; ;; ; ; ;; ; ; ;
3606; 6,010E1; -2,088E0; 1,783E0; 8,223E-1; 3,522E1; ; ; ;; ; ; ;; ; ; ;
3607; 6,012E1; -2,069E0; 2,325E0; 1,161E0; 3,251E1; ; ; ;; ; ; ;; ; ; ;
3608; 6,013E1; -2,062E0; 2,793E0; 3,966E-1; 2,807E1; ; ; ;; ; ; ;; ; ; ;
3609; 6,015E1; -2,035E0; 3,193E0; 1,670E0; 2,404E1; ; ; ;; ; ; ;; ; ; ;
3610; 6,017E1; -2,015E0; 3,510E0; 1,194E0; 1,899E1; ; ; ;; ; ; ;; ; ; ;
3611; 6,018E1; -1,993E0; 3,759E0; 1,296E0; 1,493E1; ; ; ;; ; ; ;; ; ; ;
3612; 6,020E1; -1,978E0; 3,923E0; 8,773E-1; 9,823E0; ; ; ;; ; ; ;; ; ; ;
3613; 6,022E1; -1,959E0; 4,010E0; 1,145E0; 5,248E0; ; ; ;; ; ; ;; ; ; ;
3614; 6,023E1; -1,944E0; 4,008E0; 9,025E-1; -1,466E-1; ; ; ;; ; ; ;; ; ; ;
3615; 6,025E1; -1,924E0; 3,926E0; 1,244E0; -4,927E0; ; ; ;; ; ; ;; ; ; ;
3616; 6,027E1; -1,902E0; 3,757E0; 1,274E0; -1,014E1; ; ; ;; ; ; ;; ; ; ;
3617; 6,028E1; -1,885E0; 3,505E0; 1,038E0; -1,511E1; ; ; ;; ; ; ;; ; ; ;
3618; 6,030E1; -1,868E0; 3,183E0; 1,011E0; -1,927E1; ; ; ;; ; ; ;; ; ; ;
3619; 6,032E1; -1,844E0; 2,774E0; 1,475E0; -2,455E1; ; ; ;; ; ; ;; ; ; ;
3620; 6,033E1; -1,828E0; 2,300E0; 9,575E-1; -2,846E1; ; ; ;; ; ; ;; ; ; ;
3621; 6,035E1; -1,806E0; 1,764E0; 1,291E0; -3,213E1; ; ; ;; ; ; ;; ; ; ;
3622; 6,037E1; -1,790E0; 1,167E0; 9,849E-1; -3,584E1; ; ; ;; ; ; ;; ; ; ;
3623; 6,038E1; -1,775E0; 5,231E-1; 8,910E-1; -3,861E1; ; ; ;; ; ; ;; ; ; ;
3624; 6,040E1; -1,763E0; -1,541E-1; 6,842E-1; -4,062E1; ; ; ;; ; ; ;; ; ; ;
3625; 6,042E1; -1,750E0; -8,715E-1; 7,876E-1; -4,303E1; ; ; ;; ; ; ;; ; ; ;
3626; 6,043E1; -1,744E0; -1,599E0; 3,990E-1; -4,364E1; ; ; ;; ; ; ;; ; ; ;
3627; 6,045E1; -1,733E0; -2,334E0; 6,125E-1; -4,405E1; ; ; ;; ; ; ;; ; ; ;
3628; 6,047E1; -1,715E0; -3,072E0; 1,130E0; -4,430E1; ; ; ;; ; ; ;; ; ; ;
3629; 6,048E1; -1,696E0; -3,795E0; 1,113E0; -4,338E1; ; ; ;; ; ; ;; ; ; ;
3630; 6,050E1; -1,687E0; -4,483E0; 5,618E-1; -4,122E1; ; ; ;; ; ; ;; ; ; ;
3631; 6,052E1; -1,672E0; -5,129E0; 8,554E-1; -3,875E1; ; ; ;; ; ; ;; ; ; ;
3632; 6,053E1; -1,655E0; -5,744E0; 1,047E0; -3,695E1; ; ; ;; ; ; ;; ; ; ;
3633; 6,055E1; -1,641E0; -6,288E0; 8,534E-1; -3,260E1; ; ; ;; ; ; ;; ; ; ;
3634; 6,057E1; -1,626E0; -6,772E0; 8,876E-1; -2,901E1; ; ; ;; ; ; ;; ; ; ;
3635; 6,058E1; -1,615E0; -7,199E0; 6,589E-1; -2,567E1; ; ; ;; ; ; ;; ; ; ;
3636; 6,060E1; -1,600E0; -7,547E0; 8,974E-1; -2,082E1; ; ; ;; ; ; ;; ; ; ;
3637; 6,062E1; -1,592E0; -7,809E0; 5,063E-1; -1,575E1; ; ; ;; ; ; ;; ; ; ;
3638; 6,063E1; -1,587E0; -7,996E0; 2,408E-1; -1,119E1; ; ; ;; ; ; ;; ; ; ;
3639; 6,065E1; -1,589E0; -8,083E0; -9,617E-2; -5,261E0; ; ; ;; ; ; ;; ; ; ;
3640; 6,067E1; -1,583E0; -8,083E0; 3,719E-1; -6,529E-4; ; ; ;; ; ; ;; ; ; ;
3641; 6,068E1; -1,582E0; -7,992E0; 5,271E-2; 5,510E0; ; ; ;; ; ; ;; ; ; ;
3642; 6,070E1; -1,591E0; -7,817E0; -5,337E-1; 1,050E1; ; ; ;; ; ; ;; ; ; ;
3643; 6,072E1; -1,578E0; -7,552E0; 7,803E-1; 1,587E1; ; ; ;; ; ; ;; ; ; ;
3644; 6,073E1; -1,580E0; -7,214E0; -1,483E-1; 2,027E1; ; ; ;; ; ; ;; ; ; ;
3645; 6,075E1; -1,582E0; -6,798E0; -1,216E-1; 2,494E1; ; ; ;; ; ; ;; ; ; ;
3646; 6,077E1; -1,579E0; -6,302E0; 2,008E-1; 2,978E1; ; ; ;; ; ; ;; ; ; ;
3647; 6,078E1; -1,590E0; -5,754E0; -6,710E-1; 3,285E1; ; ; ;; ; ; ;; ; ; ;
3648; 6,080E1; -1,590E0; -5,154E0; 2,919E-2; 3,599E1; ; ; ;; ; ; ;; ; ; ;
3649; 6,082E1; -1,600E0; -4,497E0; -6,026E-1; 3,944E1; ; ; ;; ; ; ;; ; ; ;
3650; 6,083E1; -1,607E0; -3,816E0; -4,412E-1; 4,081E1; ; ; ;; ; ; ;; ; ; ;
3651; 6,085E1; -1,607E0; -3,105E0; 3,319E-2; 4,268E1; ; ; ;; ; ; ;; ; ; ;
3652; 6,087E1; -1,611E0; -2,390E0; -2,685E-1; 4,287E1; ; ; ;; ; ; ;; ; ; ;
3653; 6,088E1; -1,618E0; -1,662E0; -3,965E-1; 4,366E1; ; ; ;; ; ; ;; ; ; ;
3654; 6,090E1; -1,623E0; -9,441E-1; -3,013E-1; 4,309E1; ; ; ;; ; ; ;; ; ; ;
3655; 6,092E1; -1,632E0; -2,336E-1; -5,646E-1; 4,261E1; ; ; ;; ; ; ;; ; ; ;
3656; 6,093E1; -1,643E0; 4,297E-1; -6,390E-1; 3,979E1; ; ; ;; ; ; ;; ; ; ;
3657; 6,095E1; -1,661E0; 1,072E0; -1,093E0; 3,855E1; ; ; ;; ; ; ;; ; ; ;
3658; 6,097E1; -1,676E0; 1,660E0; -9,160E-1; 3,524E1; ; ; ;; ; ; ;; ; ; ;
3659; 6,098E1; -1,689E0; 2,193E0; -7,775E-1; 3,195E1; ; ; ;; ; ; ;; ; ; ;
3660; 6,100E1; -1,707E0; 2,661E0; -1,041E0; 2,810E1; ; ; ;; ; ; ;; ; ; ;
3661; 6,102E1; -1,726E0; 3,066E0; -1,157E0; 2,429E1; ; ; ;; ; ; ;; ; ; ;
3662; 6,103E1; -1,744E0; 3,398E0; -1,118E0; 1,993E1; ; ; ;; ; ; ;; ; ; ;
3663; 6,105E1; -1,766E0; 3,651E0; -1,313E0; 1,515E1; ; ; ;; ; ; ;; ; ; ;
3664; 6,107E1; -1,786E0; 3,831E0; -1,191E0; 1,081E1; ; ; ;; ; ; ;; ; ; ;
3665; 6,108E1; -1,811E0; 3,925E0; -1,457E0; 5,661E0; ; ; ;; ; ; ;; ; ; ;
3666; 6,110E1; -1,836E0; 3,937E0; -1,527E0; 7,196E-1; ; ; ;; ; ; ;; ; ; ;
3667; 6,112E1; -1,861E0; 3,868E0; -1,514E0; -4,141E0; ; ; ;; ; ; ;; ; ; ;
3668; 6,113E1; -1,889E0; 3,718E0; -1,655E0; -9,018E0; ; ; ;; ; ; ;; ; ; ;
3669; 6,115E1; -1,910E0; 3,483E0; -1,287E0; -1,407E1; ; ; ;; ; ; ;; ; ; ;
3670; 6,117E1; -1,939E0; 3,177E0; -1,738E0; -1,839E1; ; ; ;; ; ; ;; ; ; ;
3671; 6,118E1; -1,962E0; 2,788E0; -1,358E0; -2,331E1; ; ; ;; ; ; ;; ; ; ;
3672; 6,120E1; -1,983E0; 2,331E0; -1,268E0; -2,743E1; ; ; ;; ; ; ;; ; ; ;
3673; 6,122E1; -2,004E0; 1,817E0; -1,275E0; -3,081E1; ; ; ;; ; ; ;; ; ; ;
3674; 6,123E1; -2,038E0; 1,237E0; -2,011E0; -3,480E1; ; ; ;; ; ; ;; ; ; ;
3675; 6,125E1; -2,064E0; 6,196E-1; -1,544E0; -3,704E1; ; ; ;; ; ; ;; ; ; ;
3676; 6,127E1; -2,088E0; -4,630E-2; -1,470E0; -3,993E1; ; ; ;; ; ; ;; ; ; ;
3677; 6,128E1; -2,114E0; -7,371E-1; -1,543E0; -4,144E1; ; ; ;; ; ; ;; ; ; ;
3678; 6,130E1; -2,138E0; -1,472E0; -1,468E0; -4,406E1; ; ; ;; ; ; ;; ; ; ;
3679; 6,132E1; -2,157E0; -2,193E0; -1,094E0; -4,330E1; ; ; ;; ; ; ;; ; ; ;
3680; 6,133E1; -2,170E0; -2,913E0; -7,868E-1; -4,317E1; ; ; ;; ; ; ;; ; ; ;
3681; 6,135E1; -2,183E0; -3,635E0; -7,727E-1; -4,330E1; ; ; ;; ; ; ;; ; ; ;
3682; 6,137E1; -2,194E0; -4,327E0; -6,874E-1; -4,151E1; ; ; ;; ; ; ;; ; ; ;
3683; 6,138E1; -2,205E0; -4,985E0; -6,623E-1; -3,948E1; ; ; ;; ; ; ;; ; ; ;
3684; 6,140E1; -2,206E0; -5,594E0; -6,519E-2; -3,652E1; ; ; ;; ; ; ;; ; ; ;
3685; 6,142E1; -2,206E0; -6,149E0; -1,890E-2; -3,326E1; ; ; ;; ; ; ;; ; ; ;
3686; 6,143E1; -2,192E0; -6,670E0; 8,666E-1; -3,129E1; ; ; ;; ; ; ;; ; ; ;
3687; 6,145E1; -2,177E0; -7,095E0; 8,683E-1; -2,548E1; ; ; ;; ; ; ;; ; ; ;
3688; 6,147E1; -2,165E0; -7,444E0; 7,747E-1; -2,094E1; ; ; ;; ; ; ;; ; ; ;
3689; 6,148E1; -2,145E0; -7,726E0; 1,158E0; -1,689E1; ; ; ;; ; ; ;; ; ; ;
3690; 6,150E1; -2,124E0; -7,926E0; 1,268E0; -1,200E1; ; ; ;; ; ; ;; ; ; ;
3691; 6,152E1; -2,113E0; -8,031E0; 6,805E-1; -6,295E0; ; ; ;; ; ; ;; ; ; ;
3692; 6,153E1; -2,088E0; -8,050E0; 1,514E0; -1,144E0; ; ; ;; ; ; ;; ; ; ;
3693; 6,155E1; -2,068E0; -7,998E0; 1,197E0; 3,136E0; ; ; ;; ; ; ;; ; ; ;
3694; 6,157E1; -2,034E0; -7,837E0; 1,989E0; 9,636E0; ; ; ;; ; ; ;; ; ; ;
3695; 6,158E1; -2,003E0; -7,599E0; 1,880E0; 1,429E1; ; ; ;; ; ; ;; ; ; ;
3696; 6,160E1; -1,976E0; -7,279E0; 1,655E0; 1,919E1; ; ; ;; ; ; ;; ; ; ;
3697; 6,162E1; -1,948E0; -6,875E0; 1,637E0; 2,421E1; ; ; ;; ; ; ;; ; ; ;
3698; 6,163E1; -1,908E0; -6,404E0; 2,402E0; 2,825E1; ; ; ;; ; ; ;; ; ; ;
3699; 6,165E1; -1,876E0; -5,864E0; 1,958E0; 3,240E1; ; ; ;; ; ; ;; ; ; ;
3700; 6,167E1; -1,834E0; -5,272E0; 2,490E0; 3,552E1; ; ; ;; ; ; ;; ; ; ;
3701; 6,168E1; -1,796E0; -4,629E0; 2,282E0; 3,858E1; ; ; ;; ; ; ;; ; ; ;
3702; 6,170E1; -1,751E0; -3,960E0; 2,674E0; 4,009E1; ; ; ;; ; ; ;; ; ; ;
3703; 6,172E1; -1,708E0; -3,259E0; 2,632E0; 4,208E1; ; ; ;; ; ; ;; ; ; ;
3704; 6,173E1; -1,678E0; -2,539E0; 1,751E0; 4,321E1; ; ; ;; ; ; ;; ; ; ;
3705; 6,175E1; -1,631E0; -1,811E0; 2,815E0; 4,364E1; ; ; ;; ; ; ;; ; ; ;
3706; 6,177E1; -1,588E0; -1,096E0; 2,593E0; 4,291E1; ; ; ;; ; ; ;; ; ; ;
3707; 6,178E1; -1,559E0; -3,835E-1; 1,766E0; 4,272E1; ; ; ;; ; ; ;; ; ; ;
3708; 6,180E1; -1,519E0; 2,961E-1; 2,400E0; 4,076E1; ; ; ;; ; ; ;; ; ; ;
3709; 6,182E1; -1,484E0; 9,377E-1; 2,057E0; 3,848E1; ; ; ;; ; ; ;; ; ; ;
3710; 6,183E1; -1,458E0; 1,530E0; 1,576E0; 3,554E1; ; ; ;; ; ; ;; ; ; ;
3711; 6,185E1; -1,424E0; 2,078E0; 2,046E0; 3,288E1; ; ; ;; ; ; ;; ; ; ;
3712; 6,187E1; -1,409E0; 2,553E0; 9,032E-1; 2,845E1; ; ; ;; ; ; ;; ; ; ;
3713; 6,188E1; -1,392E0; 2,969E0; 1,000E0; 2,498E1; ; ; ;; ; ; ;; ; ; ;
3714; 6,190E1; -1,376E0; 3,308E0; 9,640E-1; 2,032E1; ; ; ;; ; ; ;; ; ; ;
3715; 6,192E1; -1,357E0; 3,572E0; 1,146E0; 1,584E1; ; ; ;; ; ; ;; ; ; ;
3716; 6,193E1; -1,349E0; 3,762E0; 5,101E-1; 1,138E1; ; ; ;; ; ; ;; ; ; ;
3717; 6,195E1; -1,340E0; 3,865E0; 4,878E-1; 6,209E0; ; ; ;; ; ; ;; ; ; ;
3718; 6,197E1; -1,339E0; 3,885E0; 7,183E-2; 1,170E0; ; ; ;; ; ; ;; ; ; ;
3719; 6,198E1; -1,343E0; 3,823E0; -2,199E-1; -3,696E0; ; ; ;; ; ; ;; ; ; ;
3720; 6,200E1; -1,348E0; 3,678E0; -3,216E-1; -8,704E0; ; ; ;; ; ; ;; ; ; ;
3721; 6,202E1; -1,355E0; 3,456E0; -3,847E-1; -1,333E1; ; ; ;; ; ; ;; ; ; ;
3722; 6,203E1; -1,365E0; 3,160E0; -6,369E-1; -1,774E1; ; ; ;; ; ; ;; ; ; ;
3723; 6,205E1; -1,379E0; 2,779E0; -8,429E-1; -2,286E1; ; ; ;; ; ; ;; ; ; ;
3724; 6,207E1; -1,397E0; 2,336E0; -1,051E0; -2,656E1; ; ; ;; ; ; ;; ; ; ;
3725; 6,208E1; -1,412E0; 1,834E0; -9,342E-1; -3,012E1; ; ; ;; ; ; ;; ; ; ;
3726; 6,210E1; -1,440E0; 1,267E0; -1,650E0; -3,402E1; ; ; ;; ; ; ;; ; ; ;
3727; 6,212E1; -1,470E0; 6,615E-1; -1,823E0; -3,631E1; ; ; ;; ; ; ;; ; ; ;
3728; 6,213E1; -1,501E0; 7,670E-3; -1,810E0; -3,922E1; ; ; ;; ; ; ;; ; ; ;
3729; 6,215E1; -1,537E0; -6,841E-1; -2,214E0; -4,150E1; ; ; ;; ; ; ;; ; ; ;
3730; 6,217E1; -1,582E0; -1,398E0; -2,680E0; -4,279E1; ; ; ;; ; ; ;; ; ; ;
3731; 6,218E1; -1,616E0; -2,121E0; -2,041E0; -4,341E1; ; ; ;; ; ; ;; ; ; ;
3732; 6,220E1; -1,659E0; -2,825E0; -2,586E0; -4,221E1; ; ; ;; ; ; ;; ; ; ;
3733; 6,222E1; -1,698E0; -3,519E0; -2,349E0; -4,164E1; ; ; ;; ; ; ;; ; ; ;
3734; 6,223E1; -1,738E0; -4,204E0; -2,347E0; -4,110E1; ; ; ;; ; ; ;; ; ; ;
3735; 6,225E1; -1,770E0; -4,865E0; -1,947E0; -3,966E1; ; ; ;; ; ; ;; ; ; ;
3736; 6,227E1; -1,811E0; -5,461E0; -2,483E0; -3,571E1; ; ; ;; ; ; ;; ; ; ;
3737; 6,228E1; -1,837E0; -6,018E0; -1,545E0; -3,346E1; ; ; ;; ; ; ;; ; ; ;
3738; 6,230E1; -1,883E0; -6,499E0; -2,729E0; -2,883E1; ; ; ;; ; ; ;; ; ; ;
3739; 6,232E1; -1,920E0; -6,921E0; -2,215E0; -2,532E1; ; ; ;; ; ; ;; ; ; ;
3740; 6,233E1; -1,943E0; -7,287E0; -1,426E0; -2,198E1; ; ; ;; ; ; ;; ; ; ;
3741; 6,235E1; -1,977E0; -7,569E0; -2,017E0; -1,686E1; ; ; ;; ; ; ;; ; ; ;
3742; 6,237E1; -2,011E0; -7,762E0; -2,018E0; -1,162E1; ; ; ;; ; ; ;; ; ; ;
3743; 6,238E1; -2,043E0; -7,885E0; -1,919E0; -7,373E0; ; ; ;; ; ; ;; ; ; ;
3744; 6,240E1; -2,069E0; -7,907E0; -1,559E0; -1,278E0; ; ; ;; ; ; ;; ; ; ;
3745; 6,242E1; -2,087E0; -7,861E0; -1,085E0; 2,760E0; ; ; ;; ; ; ;; ; ; ;
3746; 6,243E1; -2,115E0; -7,719E0; -1,708E0; 8,498E0; ; ; ;; ; ; ;; ; ; ;
3747; 6,245E1; -2,134E0; -7,494E0; -1,145E0; 1,352E1; ; ; ;; ; ; ;; ; ; ;
3748; 6,247E1; -2,154E0; -7,187E0; -1,165E0; 1,840E1; ; ; ;; ; ; ;; ; ; ;
3749; 6,248E1; -2,187E0; -6,799E0; -2,008E0; 2,326E1; ; ; ;; ; ; ;; ; ; ;
3750; 6,250E1; -2,195E0; -6,355E0; -4,931E-1; 2,662E1; ; ; ;; ; ; ;; ; ; ;
3751; 6,252E1; -2,196E0; -5,838E0; -4,070E-2; 3,104E1; ; ; ;; ; ; ;; ; ; ;
3752; 6,253E1; -2,207E0; -5,257E0; -6,783E-1; 3,485E1; ; ; ;; ; ; ;; ; ; ;
3753; 6,255E1; -2,205E0; -4,634E0; 1,543E-1; 3,738E1; ; ; ;; ; ; ;; ; ; ;
3754; 6,257E1; -2,204E0; -3,965E0; 4,508E-2; 4,011E1; ; ; ;; ; ; ;; ; ; ;
3755; 6,258E1; -2,198E0; -3,289E0; 3,920E-1; 4,054E1; ; ; ;; ; ; ;; ; ; ;
3756; 6,260E1; -2,184E0; -2,574E0; 7,960E-1; 4,290E1; ; ; ;; ; ; ;; ; ; ;
3757; 6,262E1; -2,179E0; -1,857E0; 3,371E-1; 4,301E1; ; ; ;; ; ; ;; ; ; ;
3758; 6,263E1; -2,158E0; -1,141E0; 1,261E0; 4,294E1; ; ; ;; ; ; ;; ; ; ;
3759; 6,265E1; -2,141E0; -4,406E-1; 1,007E0; 4,200E1; ; ; ;; ; ; ;; ; ; ;
3760; 6,267E1; -2,121E0; 2,410E-1; 1,180E0; 4,089E1; ; ; ;; ; ; ;; ; ; ;
3761; 6,268E1; -2,101E0; 8,865E-1; 1,234E0; 3,872E1; ; ; ;; ; ; ;; ; ; ;
3762; 6,270E1; -2,074E0; 1,479E0; 1,618E0; 3,555E1; ; ; ;; ; ; ;; ; ; ;
3763; 6,272E1; -2,048E0; 2,031E0; 1,522E0; 3,312E1; ; ; ;; ; ; ;; ; ; ;
3764; 6,273E1; -2,038E0; 2,526E0; 6,135E-1; 2,967E1; ; ; ;; ; ; ;; ; ; ;
3765; 6,275E1; -2,009E0; 2,949E0; 1,742E0; 2,541E1; ; ; ;; ; ; ;; ; ; ;
3766; 6,277E1; -1,988E0; 3,304E0; 1,237E0; 2,124E1; ; ; ;; ; ; ;; ; ; ;
3767; 6,278E1; -1,963E0; 3,581E0; 1,524E0; 1,664E1; ; ; ;; ; ; ;; ; ; ;
3768; 6,280E1; -1,940E0; 3,777E0; 1,371E0; 1,177E1; ; ; ;; ; ; ;; ; ; ;
3769; 6,282E1; -1,918E0; 3,894E0; 1,299E0; 6,999E0; ; ; ;; ; ; ;; ; ; ;
3770; 6,283E1; -1,896E0; 3,927E0; 1,321E0; 1,994E0; ; ; ;; ; ; ;; ; ; ;
3771; 6,285E1; -1,872E0; 3,878E0; 1,478E0; -2,953E0; ; ; ;; ; ; ;; ; ; ;
3772; 6,287E1; -1,849E0; 3,743E0; 1,346E0; -8,118E0; ; ; ;; ; ; ;; ; ; ;
3773; 6,288E1; -1,831E0; 3,534E0; 1,078E0; -1,248E1; ; ; ;; ; ; ;; ; ; ;
3774; 6,290E1; -1,819E0; 3,247E0; 7,275E-1; -1,727E1; ; ; ;; ; ; ;; ; ; ;
3775; 6,292E1; -1,798E0; 2,877E0; 1,246E0; -2,220E1; ; ; ;; ; ; ;; ; ; ;
3776; 6,293E1; -1,780E0; 2,438E0; 1,077E0; -2,630E1; ; ; ;; ; ; ;; ; ; ;
3777; 6,295E1; -1,756E0; 1,936E0; 1,487E0; -3,010E1; ; ; ;; ; ; ;; ; ; ;
3778; 6,297E1; -1,736E0; 1,374E0; 1,173E0; -3,372E1; ; ; ;; ; ; ;; ; ; ;
3779; 6,298E1; -1,729E0; 7,658E-1; 4,020E-1; -3,650E1; ; ; ;; ; ; ;; ; ; ;
3780; 6,300E1; -1,718E0; 1,036E-1; 6,672E-1; -3,972E1; ; ; ;; ; ; ;; ; ; ;
3781; 6,302E1; -1,705E0; -5,841E-1; 8,249E-1; -4,125E1; ; ; ;; ; ; ;; ; ; ;
3782; 6,303E1; -1,705E0; -5,841E-1; 0,000E0; 0,000E0; ; ; ;; ; ; ;; ; ; ;
3783; 6,305E1; -1,710E0; -1,304E0; -3,138E-1; -4,318E1; ; ; ;; ; ; ;; ; ; ;
3784; 6,307E1; -1,704E0; -2,023E0; 3,612E-1; -4,312E1; ; ; ;; ; ; ;; ; ; ;
3785; 6,308E1; -1,702E0; -2,749E0; 1,337E-1; -4,359E1; ; ; ;; ; ; ;; ; ; ;
3786; 6,310E1; -1,694E0; -3,467E0; 4,371E-1; -4,305E1; ; ; ;; ; ; ;; ; ; ;
3787; 6,312E1; -1,694E0; -4,174E0; 3,673E-2; -4,238E1; ; ; ;; ; ; ;; ; ; ;
3788; 6,313E1; -1,683E0; -4,822E0; 6,576E-1; -3,888E1; ; ; ;; ; ; ;; ; ; ;
3789; 6,315E1; -1,689E0; -5,448E0; -3,969E-1; -3,758E1; ; ; ;; ; ; ;; ; ; ;
3790; 6,317E1; -1,665E0; -6,011E0; 1,451E0; -3,375E1; ; ; ;; ; ; ;; ; ; ;
3791; 6,318E1; -1,667E0; -6,504E0; -9,561E-2; -2,955E1; ; ; ;; ; ; ;; ; ; ;
3792; 6,320E1; -1,651E0; -6,938E0; 9,245E-1; -2,603E1; ; ; ;; ; ; ;; ; ; ;
3793; 6,322E1; -1,648E0; -7,296E0; 1,843E-1; -2,151E1; ; ; ;; ; ; ;; ; ; ;
3794; 6,323E1; -1,645E0; -7,585E0; 1,727E-1; -1,729E1; ; ; ;; ; ; ;; ; ; ;
3795; 6,325E1; -1,642E0; -7,794E0; 1,782E-1; -1,258E1; ; ; ;; ; ; ;; ; ; ;
3796; 6,327E1; -1,633E0; -7,916E0; 5,431E-1; -7,298E0; ; ; ;; ; ; ;; ; ; ;
3797; 6,328E1; -1,640E0; -7,949E0; -4,160E-1; -1,959E0; ; ; ;; ; ; ;; ; ; ;
3798; 6,330E1; -1,637E0; -7,910E0; 2,020E-1; 2,353E0; ; ; ;; ; ; ;; ; ; ;
3799; 6,332E1; -1,643E0; -7,782E0; -3,816E-1; 7,670E0; ; ; ;; ; ; ;; ; ; ;
3800; 6,333E1; -1,653E0; -7,544E0; -5,697E-1; 1,423E1; ; ; ;; ; ; ;; ; ; ;
3801; 6,335E1; -1,665E0; -7,254E0; -7,261E-1; 1,743E1; ; ; ;; ; ; ;; ; ; ;
3802; 6,337E1; -1,669E0; -6,881E0; -2,304E-1; 2,236E1; ; ; ;; ; ; ;; ; ; ;
3803; 6,338E1; -1,674E0; -6,436E0; -3,244E-1; 2,671E1; ; ; ;; ; ; ;; ; ; ;
3804; 6,340E1; -1,696E0; -5,927E0; -1,313E0; 3,054E1; ; ; ;; ; ; ;; ; ; ;
3805; 6,342E1; -1,704E0; -5,356E0; -4,781E-1; 3,422E1; ; ; ;; ; ; ;; ; ; ;
3806; 6,343E1; -1,710E0; -4,742E0; -3,729E-1; 3,685E1; ; ; ;; ; ; ;; ; ; ;
3807; 6,345E1; -1,727E0; -4,085E0; -1,011E0; 3,939E1; ; ; ;; ; ; ;; ; ; ;
3808; 6,347E1; -1,730E0; -3,401E0; -1,513E-1; 4,102E1; ; ; ;; ; ; ;; ; ; ;
3809; 6,348E1; -1,747E0; -2,702E0; -1,020E0; 4,190E1; ; ; ;; ; ; ;; ; ; ;
3810; 6,350E1; -1,756E0; -2,001E0; -5,475E-1; 4,205E1; ; ; ;; ; ; ;; ; ; ;
3811; 6,352E1; -1,762E0; -1,292E0; -3,528E-1; 4,254E1; ; ; ;; ; ; ;; ; ; ;
3812; 6,353E1; -1,768E0; -6,025E-1; -4,124E-1; 4,136E1; ; ; ;; ; ; ;; ; ; ;
3813; 6,355E1; -1,791E0; 7,520E-2; -1,365E0; 4,065E1; ; ; ;; ; ; ;; ; ; ;
3814; 6,357E1; -1,802E0; 7,109E-1; -6,694E-1; 3,814E1; ; ; ;; ; ; ;; ; ; ;
3815; 6,358E1; -1,814E0; 1,305E0; -6,979E-1; 3,562E1; ; ; ;; ; ; ;; ; ; ;
3816; 6,360E1; -1,833E0; 1,858E0; -1,143E0; 3,317E1; ; ; ;; ; ; ;; ; ; ;
3817; 6,362E1; -1,855E0; 2,339E0; -1,337E0; 2,884E1; ; ; ;; ; ; ;; ; ; ;
3818; 6,363E1; -1,870E0; 2,765E0; -9,069E-1; 2,560E1; ; ; ;; ; ; ;; ; ; ;
3819; 6,365E1; -1,892E0; 3,122E0; -1,307E0; 2,139E1; ; ; ;; ; ; ;; ; ; ;
3820; 6,367E1; -1,902E0; 3,401E0; -6,103E-1; 1,677E1; ; ; ;; ; ; ;; ; ; ;
3821; 6,368E1; -1,928E0; 3,610E0; -1,522E0; 1,252E1; ; ; ;; ; ; ;; ; ; ;
3822; 6,370E1; -1,950E0; 3,737E0; -1,357E0; 7,622E0; ; ; ;; ; ; ;; ; ; ;
3823; 6,372E1; -1,977E0; 3,785E0; -1,612E0; 2,877E0; ; ; ;; ; ; ;; ; ; ;
3824; 6,373E1; -1,996E0; 3,758E0; -1,108E0; -1,614E0; ; ; ;; ; ; ;; ; ; ;
3825; 6,375E1; -2,017E0; 3,643E0; -1,258E0; -6,926E0; ; ; ;; ; ; ;; ; ; ;
3826; 6,377E1; -2,038E0; 3,453E0; -1,272E0; -1,138E1; ; ; ;; ; ; ;; ; ; ;
3827; 6,378E1; -2,053E0; 3,182E0; -8,830E-1; -1,625E1; ; ; ;; ; ; ;; ; ; ;
3828; 6,380E1; -2,076E0; 2,829E0; -1,411E0; -2,118E1; ; ; ;; ; ; ;; ; ; ;
3829; 6,382E1; -2,099E0; 2,413E0; -1,372E0; -2,498E1; ; ; ;; ; ; ;; ; ; ;
3830; 6,383E1; -2,114E0; 1,923E0; -8,951E-1; -2,938E1; ; ; ;; ; ; ;; ; ; ;
3831; 6,385E1; -2,133E0; 1,379E0; -1,143E0; -3,260E1; ; ; ;; ; ; ;; ; ; ;
3832; 6,387E1; -2,154E0; 8,050E-1; -1,243E0; -3,446E1; ; ; ;; ; ; ;; ; ; ;
3833; 6,388E1; -2,167E0; 1,769E-1; -7,864E-1; -3,767E1; ; ; ;; ; ; ;; ; ; ;
